"filename", "language", "Markdown", "JSON", "Python", "JavaScript", "HTML", "XML", "Properties", "PostCSS", "comment", "blank", "total"
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143503.html", "HTML", 0, 0, 0, 0, 188, 0, 0, 0, 0, 29, 217
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143510.html", "HTML", 0, 0, 0, 0, 188, 0, 0, 0, 0, 29, 217
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143555.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143558.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143600.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143601.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143608.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143624.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143628.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143630.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143632.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143653.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143655.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143710.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710144008.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710144149.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710144150.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710144154.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710144157.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710144201.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710144210.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\README.md", "Markdown", 52, 0, 0, 0, 0, 0, 0, 0, 0, 37, 89
"d:\working\project\CognitiveSpark\CognitiveSpark\ai对话\1.md", "Markdown", 940, 0, 0, 0, 0, 0, 0, 0, 0, 408, 1348
"d:\working\project\CognitiveSpark\CognitiveSpark\ai对话\蒙特利尔.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"d:\working\project\CognitiveSpark\CognitiveSpark\api\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\api\admin.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 5, 2, 17
"d:\working\project\CognitiveSpark\CognitiveSpark\api\apps.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 7
"d:\working\project\CognitiveSpark\CognitiveSpark\api\models.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 5, 5, 25
"d:\working\project\CognitiveSpark\CognitiveSpark\api\serializers.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 1, 1, 12
"d:\working\project\CognitiveSpark\CognitiveSpark\api\tests.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\api\urls.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 3, 5, 14
"d:\working\project\CognitiveSpark\CognitiveSpark\api\views.py", "Python", 0, 0, 165, 0, 0, 0, 0, 0, 30, 22, 217
"d:\working\project\CognitiveSpark\CognitiveSpark\backend\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\backend\asgi.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 8, 5, 17
"d:\working\project\CognitiveSpark\CognitiveSpark\backend\settings.py", "Python", 0, 0, 77, 0, 0, 0, 0, 0, 27, 32, 136
"d:\working\project\CognitiveSpark\CognitiveSpark\backend\urls.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 16, 6, 41
"d:\working\project\CognitiveSpark\CognitiveSpark\backend\wsgi.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 8, 5, 17
"d:\working\project\CognitiveSpark\CognitiveSpark\main.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\manage.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 3, 5, 23
"d:\working\project\CognitiveSpark\CognitiveSpark\package-lock.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\working\project\CognitiveSpark\CognitiveSpark\package.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\working\project\CognitiveSpark\CognitiveSpark\static\frontendchoose.html", "HTML", 0, 0, 0, 0, 153, 0, 0, 0, 0, 23, 176
"d:\working\project\CognitiveSpark\CognitiveSpark\static\game0.html", "HTML", 0, 0, 0, 0, 102, 0, 0, 0, 0, 15, 117
"d:\working\project\CognitiveSpark\CognitiveSpark\static\game1.html", "HTML", 0, 0, 0, 0, 162, 0, 0, 0, 0, 10, 172
"d:\working\project\CognitiveSpark\CognitiveSpark\static\game2.html", "HTML", 0, 0, 0, 0, 215, 0, 0, 0, 0, 27, 242
"d:\working\project\CognitiveSpark\CognitiveSpark\static\game3.html", "HTML", 0, 0, 0, 0, 208, 0, 0, 0, 0, 15, 223
"d:\working\project\CognitiveSpark\CognitiveSpark\static\game4.html", "HTML", 0, 0, 0, 0, 221, 0, 0, 0, 0, 21, 242
"d:\working\project\CognitiveSpark\CognitiveSpark\static\game5.html", "HTML", 0, 0, 0, 0, 184, 0, 0, 0, 0, 16, 200
"d:\working\project\CognitiveSpark\CognitiveSpark\static\game6.html", "HTML", 0, 0, 0, 0, 169, 0, 0, 0, 0, 17, 186
"d:\working\project\CognitiveSpark\CognitiveSpark\static\game7.html", "HTML", 0, 0, 0, 0, 225, 0, 0, 0, 0, 18, 243
"d:\working\project\CognitiveSpark\CognitiveSpark\static\game8.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\static\img\readme.md", "Markdown", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\static\index.html", "HTML", 0, 0, 0, 0, 118, 0, 0, 0, 0, 15, 133
"d:\working\project\CognitiveSpark\CognitiveSpark\static\jquery-3.7.1.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\static\result.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\autocomplete.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 230, 0, 50, 280
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\base.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 933, 32, 216, 1181
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\changelists.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 273, 8, 63, 344
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\dark_mode.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 96, 6, 29, 131
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\dashboard.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 21, 2, 7, 30
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\forms.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 387, 12, 100, 499
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\login.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 49, 1, 12, 62
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\nav_sidebar.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 125, 0, 26, 151
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\responsive.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 674, 31, 200, 905
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\responsive_rtl.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 70, 2, 18, 90
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\rtl.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 223, 8, 63, 294
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\unusable_password_field.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 13, 3, 4, 20
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\vendor\select2\LICENSE-SELECT2.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\vendor\select2\select2.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 425, 0, 57, 482
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\vendor\select2\select2.min.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\css\widgets.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 503, 9, 102, 614
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\calendar-icons.svg", "XML", 0, 0, 0, 0, 0, 63, 0, 0, 0, 1, 64
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\gis\move_vertex_off.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\gis\move_vertex_on.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-addlink.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-alert.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-calendar.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-changelink.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-clock.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-deletelink.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-hidelink.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-no.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-unknown-alt.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-unknown.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-viewlink.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\icon-yes.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\inline-delete.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\search.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\selector-icons.svg", "XML", 0, 0, 0, 0, 0, 34, 0, 0, 0, 1, 35
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\sorting-icons.svg", "XML", 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 20
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\tooltag-add.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\img\tooltag-arrowright.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\SelectBox.js", "JavaScript", 0, 0, 0, 111, 0, 0, 0, 0, 5, 1, 117
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\SelectFilter2.js", "JavaScript", 0, 0, 0, 262, 0, 0, 0, 0, 28, 22, 312
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\actions.js", "JavaScript", 0, 0, 0, 175, 0, 0, 0, 0, 9, 21, 205
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\admin\DateTimeShortcuts.js", "JavaScript", 0, 0, 0, 317, 0, 0, 0, 0, 65, 27, 409
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\admin\RelatedObjectLookups.js", "JavaScript", 0, 0, 0, 216, 0, 0, 0, 0, 14, 23, 253
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\autocomplete.js", "JavaScript", 0, 0, 0, 28, 0, 0, 0, 0, 2, 4, 34
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\calendar.js", "JavaScript", 0, 0, 0, 196, 0, 0, 0, 0, 28, 16, 240
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\cancel.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 3, 3, 30
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\change_form.js", "JavaScript", 0, 0, 0, 14, 0, 0, 0, 0, 2, 1, 17
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\core.js", "JavaScript", 0, 0, 0, 148, 0, 0, 0, 0, 19, 18, 185
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\filters.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 6, 5, 31
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\inlines.js", "JavaScript", 0, 0, 0, 272, 0, 0, 0, 0, 61, 27, 360
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\jquery.init.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 6, 1, 9
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\nav_sidebar.js", "JavaScript", 0, 0, 0, 73, 0, 0, 0, 0, 1, 6, 80
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\popup_response.js", "JavaScript", 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\prepopulate.js", "JavaScript", 0, 0, 0, 29, 0, 0, 0, 0, 10, 5, 44
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\prepopulate_init.js", "JavaScript", 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\theme.js", "JavaScript", 0, 0, 0, 43, 0, 0, 0, 0, 3, 6, 52
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\unusable_password_field.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 5, 1, 30
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\urlify.js", "JavaScript", 0, 0, 0, 159, 0, 0, 0, 0, 5, 6, 170
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\jquery\jquery.js", "JavaScript", 0, 0, 0, 6767, 0, 0, 0, 0, 1887, 2063, 10717
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\jquery\jquery.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\LICENSE.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\af.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\ar.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\az.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\bg.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\bn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\bs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\ca.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\cs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\da.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\de.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\dsb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\el.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\en.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\es.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\et.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\eu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\fa.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\fi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\fr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\gl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\he.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\hi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\hr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\hsb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\hu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\hy.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\id.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\is.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\it.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\ja.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\ka.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\km.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\ko.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\lt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\lv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\mk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\ms.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\nb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\ne.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\nl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\pl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\ps.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\pt-BR.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\pt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\ro.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\ru.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\sk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\sl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"d:\working\project\CognitiveSpark\CognitiveSpark\staticfiles\admin\js\vendor\select2\i18n\sq.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
